source, source.label, source.sort
"FX:968","BWA - ADM - Labour relations records",466
"GA:12","BWA - CPS - Consumer Price Index",467
"XA:7821","BWA - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",468
"XA:6519","BWA - ILO - ILO Social Security Inquiry Database",469
"XA:2030","BWA - ILO - ILO Estimates and Projections",470
"XX:8102","BWA - OS - World Development Indicators",471
"AA:969","CAF - PC - Recensements de population",472
"DA:970","CAF - ES - Enquête auprès des établissements, relative au travail",473
"FA:972","CAF - ADM-IR - Fichiers des assurances",474
"FB:973","CAF - ADM-EOR - Demandeurs d'emploi enregistrés",475
"FX:975","CAF - ADM - Fichiers des relations du travail",476
"GA:2337","CAF - CPS - Indice des prix à la consommation",477
"XA:7926","CAF - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",478
"XA:6456","CAF - ILO - ILO Social Security Inquiry Database",479
"XA:7814","CAF - ILO - ILO, Xenia Scheil-Adlung, Formal coverage in social health protection",480
"XA:1849","CAF - ILO - ILO Estimates and Projections",481
"XX:8157","CAF - OS - World Development Indicators",482
"XX:14006","CAF - OS - UNICEF and ILO calculations",483
"BA:147","CAN - LFS - Labour Force Survey",484
"BB:291","CAN - HIES - Survey of Labour and Income Dynamics",485
"AA:976","CAN - PC - Population Census",486
"DA:977","CAN - ES - Survey of Employment, Payrolls and Hours",487
"EA:978","CAN - OE - Official Estimates",488
"EB:7120","CAN - Other - Establishment sample survey / Administrative records and related sources",489
"FH:280","CAN - ADM-REO - National Work Injuries Statistics Program, (NWISP), Association of Workers' Compensation Boards of Canada (AWCBC).",490
"FX:3347","CAN - ADM - Labour legislation",491
"FX:980","CAN - ADM - Labour relations records",492
"GA:282","CAN - CPS - Consumer Price Index",493
"XA:7818","CAN - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",494
"XA:6527","CAN - ILO - ILO Social Security Inquiry Database",495
"XA:1935","CAN - ILO - ILO Estimates and Projections",496
"XX:8079","CAN - OS - World Development Indicators",497
"XX:8014","CAN - OS - OECD estimates",498
"EA:14104","CAN - OE - Immigration Database, Statistics Canada",499
"XA:2232","CHA - ILO - ILO Estimates and Projections",500
"BA:2253","CHE - LFS - EU Labour Force Survey",501
"BA:253","CHE - LFS - Enquête Suisse sur la Population Active",502
"AA:981","CHE - PC - Recensements de population",503
"DA:13043","CHE - ES - Swiss Earnings Structure Survey",504
"DA:982","CHE - ES - Statistique de l'Emploi",505
"DA:8355","CHE - ES - Labour-related establishment survey",506
"DA:2573","CHE - ES - Enquête sur les conflits collectifs du travail",507
"EA:983","CHE - OE - Estimations officielles",508
"EB:986","CHE - Other - Collecte spéciale de données",509
"FA:984","CHE - ADM-IR - Service de centralisation des statistiques de l'assurance-accidents - SSAA",510
"FB:985","CHE - ADM-EOR - Chômeurs inscrits; Vacances de postes annoncées; Demandeurs d'emploi inscrits; Bénéficiaires de l'assurance chômage",511
"FF:3519","CHE - ADM-LIR - Rapports de l'inspection du travail",512
"FI:8284","CHE - ADM-RWO - Records of affiliated and independent unions",513
"BX:14064","CHE - HS - Relevé structurel",514
"FJ:14060","CHE - ADM-PR - Statistique de la population et des ménages",515
"EB:14058","CHE - Other - Statistique des Suisses de l'étranger",516
"FX:412","CHE - ADM - Fichiers de l'assurance-accidents obligatoire LAA",517
"FX:3518","CHE - ADM - Statistique structurelle et démographique d'entreprises (STATENT)",518
"GA:2526","CHE - CPS - Indice des prix à la consommation",519
"GA:12886","CHE - CPS - Consumer Price Index - Main city",520
"XA:7802","CHE - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",521
"XA:6535","CHE - ILO - ILO Social Security Inquiry Database",522
"XA:2054","CHE - ILO - ILO Estimates and Projections",523
"XX:8165","CHE - OS - World Development Indicators",524
"XX:8012","CHE - OS - OECD estimates",525
"XX:8285","CHE - OS - Estimations based on administrative data",526
"BA:460","CHL - LFS - Encuesta Nacional de Empleo",527
"BX:138","CHL - HS - Encuesta de Caracterización Socioeconómica Nacional",528
"AA:987","CHL - PC - Censo de población y vivienda",529
"DA:134","CHL - ES - Índice de Remuneraciones y Costo de la Mano de Obra",530
"EA:8322","CHL - OE - Estimaciones oficiales",531
"FA:989","CHL - ADM-IR - Registros de seguros",532
"FF:136","CHL - ADM-LIR - Registros de Recursos Humanos de la Dirección del Trabajo",533
"FX:140","CHL - ADM - Superintendencia de Seguridad Social",534
"FX:137","CHL - ADM - Registros Administrativos de la Dirección del Trabajo",535
"FX:991","CHL - ADM - Registros de relaciones laborales",536
"FX:990","CHL - ADM - Otros registros administrativos y fuentes relacionadas",537
"GA:2529","CHL - CPS - Indice de precios al consumidor",538
"XA:7949","CHL - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",539
"EA:14108","CHL - OE - Segundo Registro de Chilenos en el Exterior",540
"XA:6464","CHL - ILO - ILO Social Security Inquiry Database",541
"XA:1943","CHL - ILO - ILO Estimates and Projections",542
"XA:3200","CHL - ILO - ILO SIALC Estimates",543
"XX:7217","CHL - OS - Not available",544
"XX:8110","CHL - OS - World Development Indicators",545
"XX:8007","CHL - OS - OECD estimates",546
"XX:14031","CHL - OS - UNICEF and ILO calculations",547
"BA:218","CHN - LFS - Sample Survey of Weekly Working Hours in Urban Area",548
"AA:992","CHN - PC - Population Census",549
"DA:994","CHN - ES - Employment and wages statistics based on enterprises' reports",550
"EA:995","CHN - OE - Official Estimates",551
"EB:7759","CHN - Other - Asian Development Bank (2011), Revised Social Protection Index for Committed Poverty Reduction, Chin",552
"FB:216","CHN - ADM-EOR - Labour and Social Security Records",553
"FB:5922","CHN - ADM-EOR - Unemployment registered records",554
"FF:996","CHN - ADM-LIR - Labour inspectorate records",555
"FI:783","CHN - ADM-RWO - Records of workers' organizations (ACFTU Statistical bulletin)",556
"FK:993","CHN - ADM-EBR - Employment and wages statistics based on enterprises' reports",557
"FX:3331","CHN - ADM - Labour legislation",558
"FX:8362","CHN - ADM - Administrative records (China's Statistical Yearbook)",559
"GA:8301","CHN - CPS - Consumer Price Index",560
"XA:7951","CHN - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",561
"XA:6543","CHN - ILO - ILO Social Security Inquiry Database",562
"XA:2070","CHN - ILO - ILO Estimates and Projections",563
"XA:3186","CHN - ILO - ILO INWORK Estimates",564
"XX:8173","CHN - OS - World Development Indicators",565
"BA:7345","CIV - LFS - Enquête nationale sur la situacion de l'emploi",566
"BB:6857","CIV - HIES - Enquête sur le Niveau de Vie des Ménages",567
"AA:997","CIV - PC - Recensement Général de la Population et de l'Habitat",568
"EA:998","CIV - OE - Estimations officielles",569
"FX:3325","CIV - ADM - Labour legislation",570
"GA:8289","CIV - CPS - Indice des prix à la consommation - Africains",571
"GA:2340","CIV - CPS - Indice des prix à la consommation - Européens",572
"XA:7836","CIV - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",573
"XA:6410","CIV - ILO - ILO Social Security Inquiry Database",574
"XA:1950","CIV - ILO - ILO Estimates and Projections",575
"XX:8227","CIV - OS - World Development Indicators",576
"XX:8046","CIV - OS - Association africaine de l'économie et de la politique de la santé (AfHEA), Zohoré Olivier KOUDOU (2",577
"XX:14013","CIV - OS - UNICEF and ILO calculations",578
"BX:742","CMR - HS - Enquête sur l'emploi et le secteur informel",579
"BX:1002","CMR - HS - Autre enquête auprès des ménages",580
"BX:7406","CMR - HS - Troisième enquête camerounaise auprès des ménages",581
"BX:7419","CMR - HS - Enquête camerounaise auprès des ménages",582
"AA:1001","CMR - PC - Recensements de population",583
"DA:1003","CMR - ES - Enquête auprès des établissements, relative au travail",584
"EA:1004","CMR - OE - Estimations officielles",585
"EB:7789","CMR - Other - Plateforme des promoteurs des mutuelles de santé au Cameroun (Promuscam): Pour la promotion et le dé",586
"FB:1005","CMR - ADM-EOR - Banque de données des chercheurs d'emploi",587
"FX:1008","CMR - ADM - Fichiers administratifs et sources connexes",588
"FX:3321","CMR - ADM - Labour legislation",589
"FX:1007","CMR - ADM - Autres fichiers administratifs et sources connexes",590
"GA:752","CMR - CPS - Indice des prix à la consommation",591
"GA:8286","CMR - CPS - Indice des prix à la consommation - Africains",592
"GA:8287","CMR - CPS - Indice des prix à la consommation - Européens",593
"XA:7978","CMR - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",594
"XA:6551","CMR - ILO - ILO Social Security Inquiry Database",595
"XA:2085","CMR - ILO - ILO Estimates and Projections",596
"XX:8180","CMR - OS - World Development Indicators",597
"XX:13982","CMR - OS - UNICEF and ILO calculations",598
"BA:1009","COD - LFS - Enquête sur la population active",599
"BA:3051","COD - LFS - Enquête 1-2-3 sur l'Emploi, le Secteur Informel et les Conditions de Vie des Ménages",600
"BX:7091","COD - HS - Household or labour force survey",601
"EA:7737","COD - OE - Commission Présidentielle",602
"EA:1010","COD - OE - Estimations officielles",603
"FX:3318","COD - ADM - Labour legislation",604
"GA:2263","COD - CPS - Indice des prix à la consommation",605
"XA:7971","COD - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",606
"XA:6472","COD - ILO - ILO Social Security Inquiry Database",607
"XA:2093","COD - ILO - ILO Estimates and Projections",608
"XX:8117","COD - OS - World Development Indicators",609
"XX:14021","COD - OS - UNICEF and ILO calculations",610
"BA:2624","COG - LFS - Enquête Emploi",611
"BB:12942","COG - HIES - Questionnaire des Indicateurs de Base du Bien-être",612
"AA:1011","COG - PC - Recensements de population",613
"BX:14076","COG - HS - School to work transition survey",614
"DA:1012","COG - ES - Enquête auprès des établissements, relative au travail",615
"FX:3308","COG - ADM - Administrative records and related sources",616
"GA:8288","COG - CPS - Indice des prix à la consommation - Africains",617
"GA:2338","COG - CPS - Indice des prix à la consommation - Européens",618
"XA:7967","COG - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",619
"XA:6559","COG - ILO - ILO Social Security Inquiry Database",620
"XA:2101","COG - ILO - ILO Estimates and Projections",621
"XX:8188","COG - OS - World Development Indicators",622
"XX:1856","COG - OS - UN-DESA Estimates and Projections",623
"XX:13967","COG - OS - UNICEF and ILO calculations",624
"BB:14048","COK - HIES - Household Income and Expenditure Survey",625
"AA:1013","COK - PC - Population Census",626
"DA:1015","COK - ES - Survey of Employment, Wages and Salaries",627
"GA:2341","COK - CPS - Consumer Price Index",628
"XA:7964","COK - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",629
"XA:6433","COK - ILO - ILO Social Security Inquiry Database",630
"BA:358","COL - LFS - Gran Encuesta Integrada de Hogares",631
"BX:2226","COL - HS - Encuesta Continua de Hogares",632
"BX:6371","COL - HS - Encuesta sobre la transición a la escuela al trabajo",633
"BX:7718","COL - HS - Encuesta Nacional de Demografía y Salud",634
"AA:1016","COL - PC - Censos de población",635
"EA:1018","COL - OE - Estimaciones oficiales",636
"EA:13418","COL - OE - Estimates based on various administrative records",637
"FA:1019","COL - ADM-IR - Registros de seguros",638
"FX:1020","COL - ADM - Registros de relaciones laborales",639
"FX:2579","COL - ADM - Registros del Ministerio de Salud y Protección Social",640
"GA:360","COL - CPS - Indice de precios al consumidor",641
"GA:2345","COL - CPS - Consumer Price Index - Main city",642
"XA:7991","COL - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",643
"XA:6567","COL - ILO - ILO Social Security Inquiry Database",644
"XA:2109","COL - ILO - ILO Estimates and Projections",645
"XX:8086","COL - OS - World Development Indicators",646
"XX:13988","COL - OS - UNICEF and ILO calculations",647
"BX:13363","COM - HS - Enquête Intégrale auprès des Ménages",648
"AA:1021","COM - PC - Recensements de population",649
"FX:3298","COM - ADM - Labour legislation",650
"FX:1022","COM - ADM - Autres fichiers administratifs et sources connexes",651
"GA:13379","COM - CPS - Consumer Price Index",652
"XA:7957","COM - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",653
"XA:8050","COM - ILO - ILO Social Health Protection Database",654
"XA:6480","COM - ILO - ILO Social Security Inquiry Database",655
"XA:2117","COM - ILO - ILO Estimates and Projections",656
"XX:8196","COM - OS - World Development Indicators",657
"XX:13969","COM - OS - UNICEF and ILO calculations",658
"BA:7395","CPV - LFS - Inquérito Multi-Objectivo Contínuo Estatísticas do Emprego e Mercado de Trabalho",659
"AA:1023","CPV - PC - Recensements de population",660
"EA:7734","CPV - OE - Centro de Informação em Protecção Social (CIPS), Protecção Social",661
"FB:1024","CPV - ADM-EOR - Fichiers des bureaux de placement",662
"FX:1026","CPV - ADM - Autres fichiers administratifs et sources connexes (Lésions professionnelles)",663
"FX:1025","CPV - ADM - Autres fichiers administratifs et sources connexes (Grèves et lock-out)",664
"GA:2347","CPV - CPS - Indice des prix à la consommation",665
"GA:12887","CPV - CPS - Consumer Price Index - Main city",666
"XA:7932","CPV - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",667
"XA:6575","CPV - ILO - ILO Social Security Inquiry Database",668
"XA:2125","CPV - ILO - ILO Estimates and Projections",669
"XX:8125","CPV - OS - World Development Indicators",670
"BA:12883","CRI - LFS - Encuesta Continua de Empleo",671
"BX:142","CRI - HS - Encuesta Nacional de Hogares",672
"BX:7407","CRI - HS - Encuesta de Hogares de Propósitos Múltiples",673
"AA:1027","CRI - PC - Censos de población",674
"DA:13373","CRI - ES - Encuesta Nacional a Empresas (ENAE)",675
"EA:7735","CRI - OE - Official estimates",676
"FA:1028","CRI - ADM-IR - Planillas de la Caja Costarricense de Seguro Social - CCSS",677
"FF:144","CRI - ADM-LIR - Registros del Ministerio de Trabajo y Seguridad Social",678
"FX:13421","CRI - ADM - Administrative records of the Ministry of Labour and Social Security",679
"FX:1029","CRI - ADM - Registros de relaciones laborales",680
